                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,      train/dehaze_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,        val/dehaze_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.98686,                 1.2041,                 1.2711,                0.00839,                0.66323,                 0.5935,                0.62358,                0.40707,                 1.2066,                 1.3046,                  1.429,                      0,               0.004951,               0.004951,               0.004951
                     53,                0.98561,                 1.1964,                  1.276,                0.00849,                 0.6535,                0.57461,                0.61799,                0.40938,                 1.1952,                 1.3284,                 1.4202,                      0,               0.004852,               0.004852,               0.004852
                     54,                0.98055,                 1.1729,                 1.2696,                0.00847,                0.68703,                0.59771,                0.64515,                0.42579,                 1.1874,                 1.2817,                 1.4143,                      0,               0.004753,               0.004753,               0.004753
                     55,                0.98149,                 1.1738,                 1.2626,                0.00842,                0.66234,                0.59292,                0.63121,                0.41418,                 1.1959,                 1.2883,                 1.4272,                      0,               0.004654,               0.004654,               0.004654
                     56,                0.96513,                  1.143,                 1.2593,                0.00844,                0.68726,                0.58383,                0.63706,                 0.4195,                 1.1975,                 1.3001,                  1.429,                      0,               0.004555,               0.004555,               0.004555
                     57,                0.96858,                 1.1276,                 1.2563,                0.00843,                0.67554,                0.59768,                0.63568,                0.42023,                 1.1919,                 1.2801,                 1.4238,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.95613,                 1.1349,                 1.2529,                 0.0084,                0.66733,                0.60409,                0.64603,                0.42527,                  1.198,                 1.2664,                 1.4203,                      0,               0.004357,               0.004357,               0.004357
                     59,                0.95138,                 1.1053,                 1.2404,                0.00846,                0.68785,                0.58579,                0.64048,                0.41945,                  1.184,                 1.2795,                 1.4142,                      0,               0.004258,               0.004258,               0.004258
                     60,                0.94681,                 1.1065,                  1.243,                0.00848,                0.65222,                0.61237,                0.63215,                0.41808,                 1.1735,                 1.2735,                 1.4118,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.94215,                 1.1074,                  1.247,                 0.0085,                  0.666,                0.59033,                0.62846,                0.41464,                 1.1925,                  1.287,                 1.4197,                      0,                0.00406,                0.00406,                0.00406
                     62,                0.94816,                 1.1008,                 1.2416,                0.00845,                0.65549,                0.60657,                0.63343,                0.42106,                 1.1777,                 1.2753,                 1.4011,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.92659,                 1.0953,                 1.2289,                0.00836,                 0.6647,                0.59534,                 0.6383,                0.42273,                 1.1738,                 1.2613,                 1.4099,                      0,               0.003862,               0.003862,               0.003862
                     64,                 0.9265,                 1.0759,                 1.2312,                0.00839,                0.72663,                0.57005,                0.65174,                0.43103,                 1.1732,                 1.2442,                 1.4062,                      0,               0.003763,               0.003763,               0.003763
                     65,                0.93044,                 1.0644,                 1.2304,                0.00844,                0.69012,                  0.597,                0.64302,                0.42378,                  1.184,                 1.2566,                 1.4155,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.93286,                 1.0574,                 1.2345,                 0.0084,                0.69578,                0.59661,                0.64609,                0.42478,                 1.1764,                 1.2605,                  1.407,                      0,               0.003565,               0.003565,               0.003565
                     67,                0.91679,                 1.0467,                 1.2196,                0.00833,                0.68244,                0.60372,                0.65188,                0.43397,                 1.1728,                  1.237,                 1.4063,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.90806,                  1.043,                 1.2159,                0.00836,                0.69327,                 0.5928,                0.64774,                0.43201,                 1.1742,                 1.2383,                 1.4082,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.90384,                 1.0314,                 1.2169,                0.00836,                0.69955,                0.59783,                0.65405,                0.43806,                 1.1702,                 1.2304,                 1.4043,                      0,               0.003268,               0.003268,               0.003268
                     70,                0.89588,                 1.0146,                 1.2071,                0.00841,                0.70239,                0.58698,                0.64834,                0.43305,                 1.1693,                 1.2391,                 1.4012,                      0,               0.003169,               0.003169,               0.003169
                     71,                0.88855,                0.99647,                 1.2008,                0.00829,                0.70453,                0.58339,                0.64363,                0.43239,                 1.1598,                 1.2402,                 1.3928,                      0,                0.00307,                0.00307,                0.00307
                     72,                0.89693,                 1.0101,                 1.2077,                 0.0084,                0.69381,                0.60593,                0.65393,                0.43606,                  1.166,                 1.2165,                 1.3967,                      0,               0.002971,               0.002971,               0.002971
                     73,                  0.894,                0.99446,                 1.2073,                0.00836,                0.69476,                0.59673,                0.65464,                0.44001,                  1.159,                 1.2173,                 1.3835,                      0,               0.002872,               0.002872,               0.002872
                     74,                0.89121,                0.98896,                  1.202,                0.00837,                0.71816,                0.58608,                0.65489,                0.43857,                 1.1616,                 1.2297,                 1.3964,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.88586,                0.98414,                 1.1989,                0.00826,                0.68539,                0.61167,                0.65981,                 0.4433,                 1.1603,                 1.2235,                 1.3873,                      0,               0.002674,               0.002674,               0.002674
                     76,                0.87569,                0.98178,                  1.194,                0.00834,                0.69752,                0.59597,                0.65492,                0.44071,                 1.1559,                 1.2274,                 1.3885,                      0,               0.002575,               0.002575,               0.002575
                     77,                0.86425,                0.96834,                 1.1938,                0.00837,                0.66767,                0.62606,                 0.6607,                0.44727,                 1.1564,                 1.2205,                 1.3868,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.86763,                0.97403,                  1.194,                0.00831,                0.70338,                0.59998,                 0.6595,                0.44505,                 1.1523,                 1.2135,                 1.3885,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.86647,                0.95009,                 1.1893,                0.00818,                0.70245,                0.60513,                0.65832,                0.44419,                 1.1557,                 1.2118,                 1.3893,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.86478,                0.95315,                  1.183,                0.00823,                0.71444,                0.60321,                0.66514,                0.44812,                 1.1456,                 1.2018,                 1.3836,                      0,               0.002179,               0.002179,               0.002179
                     81,                0.85482,                0.93214,                 1.1779,                0.00822,                0.70205,                0.61592,                0.66461,                0.44833,                 1.1484,                 1.2094,                 1.3904,                      0,                0.00208,                0.00208,                0.00208
                     82,                 0.8432,                 0.9322,                 1.1825,                0.00824,                0.71904,                0.60469,                0.66714,                0.44881,                 1.1484,                 1.2024,                   1.39,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.84099,                0.91353,                 1.1697,                0.00831,                0.71221,                0.60806,                0.66632,                0.44893,                 1.1553,                 1.2042,                 1.3907,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.83383,                0.91724,                 1.1635,                0.00826,                0.72525,                0.59818,                0.66562,                0.44861,                 1.1458,                  1.213,                 1.3829,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.83811,                0.90756,                 1.1704,                0.00827,                0.71476,                0.60854,                0.66583,                 0.4511,                 1.1396,                 1.2078,                 1.3813,                      0,               0.001684,               0.001684,               0.001684
