                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,      train/dehaze_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,        val/dehaze_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                  1.143,                 1.6027,                 1.3903,                0.00951,                0.62083,                0.50693,                0.55595,                 0.3489,                 1.2511,                 1.5299,                 1.4669,                      0,               0.007525,               0.007525,               0.007525
                     27,                 1.1454,                 1.5668,                 1.3979,                0.00938,                0.60629,                0.52378,                0.55673,                0.34908,                 1.2632,                 1.5418,                 1.4765,                      0,               0.007426,               0.007426,               0.007426
                     28,                 1.1187,                 1.5433,                 1.3698,                0.00921,                0.59921,                0.50881,                0.54572,                0.34152,                  1.272,                 1.5437,                 1.4973,                      0,               0.007327,               0.007327,               0.007327
                     29,                 1.1341,                 1.5527,                 1.3845,                0.00927,                0.62758,                0.51319,                0.56248,                0.35648,                 1.2454,                 1.4949,                 1.4768,                      0,               0.007228,               0.007228,               0.007228
                     30,                 1.1081,                 1.5153,                 1.3659,                0.00919,                0.60771,                0.54084,                0.56932,                0.35755,                 1.2517,                 1.4863,                 1.4833,                      0,               0.007129,               0.007129,               0.007129
                     31,                 1.1177,                 1.4858,                  1.381,                0.00918,                0.61241,                0.54565,                0.58042,                 0.3689,                 1.2503,                 1.4638,                 1.4755,                      0,                0.00703,                0.00703,                0.00703
                     32,                 1.1011,                  1.457,                 1.3607,                0.00907,                0.59851,                 0.5414,                0.56789,                 0.3621,                 1.2537,                 1.4844,                 1.4776,                      0,               0.006931,               0.006931,               0.006931
                     33,                 1.0927,                 1.4563,                 1.3518,                 0.0091,                0.60764,                0.54384,                0.57342,                0.36513,                 1.2536,                  1.484,                 1.4767,                      0,               0.006832,               0.006832,               0.006832
                     34,                 1.0929,                 1.4307,                 1.3579,                0.00903,                0.61634,                0.54512,                0.57779,                0.36375,                 1.2458,                 1.4499,                 1.4679,                      0,               0.006733,               0.006733,               0.006733
                     35,                 1.0853,                   1.43,                 1.3535,                0.00892,                0.65139,                0.53864,                0.59181,                0.38164,                 1.2336,                 1.4402,                 1.4643,                      0,               0.006634,               0.006634,               0.006634
                     36,                 1.0774,                 1.3914,                 1.3372,                0.00894,                0.61653,                0.53549,                0.57256,                0.36281,                 1.2429,                 1.4622,                 1.4608,                      0,               0.006535,               0.006535,               0.006535
                     37,                 1.0675,                 1.3958,                 1.3404,                0.00888,                 0.6461,                0.56388,                0.61123,                0.39409,                  1.227,                 1.3799,                 1.4501,                      0,               0.006436,               0.006436,               0.006436
                     38,                 1.0592,                  1.386,                 1.3339,                0.00886,                0.62902,                0.54877,                0.58582,                0.37379,                 1.2373,                  1.452,                 1.4607,                      0,               0.006337,               0.006337,               0.006337
                     39,                 1.0711,                 1.3907,                 1.3379,                0.00878,                0.63149,                0.54703,                0.58898,                0.37073,                  1.242,                 1.4288,                 1.4664,                      0,               0.006238,               0.006238,               0.006238
                     40,                 1.0477,                 1.3467,                 1.3192,                0.00878,                  0.652,                 0.5592,                0.61494,                0.39559,                 1.2243,                 1.3709,                 1.4449,                      0,               0.006139,               0.006139,               0.006139
                     41,                  1.044,                 1.3138,                 1.3142,                0.00867,                0.62095,                0.56536,                0.60305,                0.38273,                  1.244,                 1.3926,                 1.4617,                      0,                0.00604,                0.00604,                0.00604
                     42,                 1.0446,                 1.3221,                 1.3222,                0.00862,                 0.6274,                0.56579,                0.60253,                0.38916,                 1.2257,                 1.3858,                  1.445,                      0,               0.005941,               0.005941,               0.005941
                     43,                 1.0393,                 1.3264,                   1.32,                0.00854,                0.62393,                0.55838,                0.59387,                0.38831,                 1.2188,                 1.3826,                 1.4411,                      0,               0.005842,               0.005842,               0.005842
                     44,                 1.0255,                 1.3173,                 1.3099,                0.00849,                0.63991,                0.55352,                0.58703,                0.38485,                 1.2328,                 1.4487,                 1.4693,                      0,               0.005743,               0.005743,               0.005743
                     45,                 1.0335,                 1.2902,                 1.3096,                0.00852,                0.65138,                0.56693,                0.60432,                0.39143,                  1.221,                   1.36,                 1.4307,                      0,               0.005644,               0.005644,               0.005644
                     46,                 1.0147,                 1.2667,                 1.2888,                0.00855,                0.67805,                 0.5624,                0.61672,                0.40252,                 1.2009,                 1.3274,                 1.4208,                      0,               0.005545,               0.005545,               0.005545
                     47,                 1.0128,                 1.2489,                 1.2914,                0.00835,                0.65525,                0.58103,                0.62212,                0.41081,                 1.1924,                 1.3177,                 1.4167,                      0,               0.005446,               0.005446,               0.005446
                     48,                 1.0148,                 1.2464,                 1.2813,                0.00843,                0.63884,                0.59194,                0.62106,                0.40887,                 1.1977,                 1.3014,                 1.4187,                      0,               0.005347,               0.005347,               0.005347
                     49,                 1.0046,                  1.233,                 1.2899,                 0.0084,                0.64397,                0.56673,                0.61063,                0.40068,                 1.2134,                 1.3597,                 1.4441,                      0,               0.005248,               0.005248,               0.005248
                     50,                 1.0008,                 1.2453,                 1.2814,                0.00832,                0.65974,                0.57645,                0.61918,                0.40689,                 1.2039,                   1.32,                 1.4284,                      0,               0.005149,               0.005149,               0.005149
                     51,                0.98928,                 1.2071,                 1.2762,                0.00837,                0.66314,                0.57301,                0.62612,                0.41344,                 1.1985,                  1.303,                 1.4259,                      0,                0.00505,                0.00505,                0.00505
                     52,                0.98407,                 1.1932,                 1.2681,                0.00835,                0.67819,                0.58026,                 0.6244,                0.40946,                 1.2067,                  1.297,                 1.4312,                      0,               0.004951,               0.004951,               0.004951
                     53,                0.97691,                  1.185,                 1.2653,                0.00828,                0.67578,                0.55863,                0.62128,                0.40322,                 1.2069,                 1.2957,                 1.4212,                      0,               0.004852,               0.004852,               0.004852
                     54,                0.98494,                 1.1762,                 1.2734,                0.00825,                0.68531,                 0.5825,                0.64482,                0.42519,                 1.1929,                 1.2855,                 1.4183,                      0,               0.004753,               0.004753,               0.004753
                     55,                0.97407,                 1.1596,                 1.2564,                0.00828,                0.70971,                0.56357,                0.63579,                 0.4144,                 1.2003,                 1.2942,                 1.4316,                      0,               0.004654,               0.004654,               0.004654
                     56,                0.96303,                 1.1432,                 1.2586,                0.00819,                0.68837,                0.58052,                0.63916,                0.42252,                 1.1886,                 1.2939,                 1.4142,                      0,               0.004555,               0.004555,               0.004555
                     57,                  0.962,                  1.124,                 1.2507,                0.00817,                0.67539,                0.59354,                0.64205,                0.42186,                 1.1908,                  1.296,                 1.4223,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.95291,                  1.124,                 1.2519,                0.00815,                0.69773,                0.58187,                0.64183,                0.42402,                 1.1955,                 1.2797,                 1.4134,                      0,               0.004357,               0.004357,               0.004357
                     59,                0.95109,                 1.1064,                 1.2431,                0.00817,                0.67214,                 0.5717,                0.62626,                0.41538,                 1.1861,                 1.2956,                 1.4131,                      0,               0.004258,               0.004258,               0.004258
                     60,                0.94456,                 1.1141,                 1.2449,                0.00813,                0.67313,                 0.5949,                0.63808,                0.42004,                 1.1897,                 1.2809,                 1.4174,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.94191,                 1.1055,                 1.2458,                0.00812,                0.67334,                0.58605,                0.63234,                0.42018,                 1.1878,                 1.2844,                 1.4026,                      0,                0.00406,                0.00406,                0.00406
                     62,                   0.94,                 1.0989,                 1.2425,                0.00802,                0.67612,                0.59749,                0.64176,                0.42533,                 1.1857,                 1.2753,                 1.4068,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.92722,                 1.0901,                 1.2314,                0.00801,                0.70408,                0.59741,                0.65765,                0.43351,                 1.1761,                 1.2351,                 1.4086,                      0,               0.003862,               0.003862,               0.003862
                     64,                0.92588,                 1.0701,                 1.2329,                0.00798,                0.70186,                0.59365,                0.64996,                 0.4295,                 1.1831,                 1.2444,                 1.4131,                      0,               0.003763,               0.003763,               0.003763
                     65,                0.92124,                 1.0659,                 1.2248,                0.00795,                0.66895,                0.60175,                0.63865,                0.42388,                 1.1834,                 1.2564,                  1.411,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.92961,                 1.0582,                 1.2302,                  0.008,                0.70432,                0.58845,                0.64974,                 0.4285,                 1.1794,                 1.2497,                  1.407,                      0,               0.003565,               0.003565,               0.003565
                     67,                0.91117,                 1.0465,                 1.2152,                0.00798,                0.69938,                 0.5941,                0.65458,                0.43385,                 1.1823,                 1.2475,                 1.4163,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.90571,                 1.0521,                 1.2152,                  0.008,                0.66357,                0.61036,                0.65024,                0.43429,                 1.1707,                  1.246,                 1.4003,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.89455,                  1.031,                 1.2145,                0.00789,                 0.7194,                0.58795,                0.66488,                0.44362,                 1.1663,                  1.215,                 1.4008,                      0,               0.003268,               0.003268,               0.003268
                     70,                0.89128,                 1.0063,                 1.2055,                0.00791,                0.67854,                0.60029,                0.64659,                0.42901,                 1.1701,                  1.255,                 1.4059,                      0,               0.003169,               0.003169,               0.003169
                     71,                0.89029,                 1.0024,                 1.2049,                0.00785,                0.69118,                0.61086,                0.65876,                0.44091,                 1.1625,                 1.2236,                 1.3976,                      0,                0.00307,                0.00307,                0.00307
                     72,                0.89564,                 1.0128,                 1.2096,                0.00784,                0.69555,                0.61248,                0.66127,                0.44093,                 1.1717,                 1.2207,                 1.4055,                      0,               0.002971,               0.002971,               0.002971
                     73,                0.88835,                0.98611,                 1.2072,                 0.0078,                0.68769,                0.60384,                0.65914,                0.44157,                 1.1608,                 1.2181,                 1.3909,                      0,               0.002872,               0.002872,               0.002872
                     74,                0.88943,                0.99682,                 1.2038,                0.00784,                0.68017,                0.60496,                0.65193,                0.43778,                 1.1624,                 1.2349,                  1.395,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.88066,                0.98277,                 1.1946,                0.00784,                0.70699,                0.60159,                0.66086,                0.44361,                 1.1724,                 1.2211,                 1.4077,                      0,               0.002674,               0.002674,               0.002674
                     76,                0.87815,                0.97426,                 1.1973,                0.00785,                0.68465,                0.61085,                0.66192,                0.44497,                 1.1638,                 1.2194,                  1.399,                      0,               0.002575,               0.002575,               0.002575
                     77,                 0.8595,                0.96498,                 1.1908,                0.00784,                 0.7214,                0.58787,                 0.6568,                0.44172,                 1.1665,                 1.2266,                 1.4003,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.86291,                0.97431,                 1.1946,                0.00781,                0.70731,                0.59871,                0.65827,                0.44497,                 1.1654,                 1.2189,                 1.4058,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.86898,                0.96067,                 1.1931,                0.00775,                0.68555,                0.61288,                0.66002,                0.44307,                 1.1608,                 1.2155,                 1.3899,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.85916,                 0.9455,                 1.1817,                0.00779,                0.70905,                0.60903,                0.66057,                 0.4453,                 1.1611,                 1.2103,                 1.3936,                      0,               0.002179,               0.002179,               0.002179
                     81,                 0.8522,                0.93194,                 1.1771,                0.00771,                0.71489,                0.60093,                0.66239,                0.44701,                 1.1555,                 1.2086,                 1.3922,                      0,                0.00208,                0.00208,                0.00208
                     82,                0.84186,                0.93125,                 1.1843,                0.00768,                 0.7181,                0.61356,                0.67136,                0.45262,                 1.1544,                 1.1957,                 1.3893,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.83499,                0.90466,                 1.1667,                0.00773,                0.70235,                0.62186,                0.67193,                0.45447,                 1.1626,                 1.1973,                 1.3949,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.83296,                0.90851,                 1.1659,                0.00765,                0.71532,                0.60501,                0.67096,                0.45302,                 1.1546,                  1.194,                 1.3865,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.83125,                0.90226,                 1.1689,                0.00769,                0.70425,                 0.6152,                0.66443,                0.44804,                 1.1552,                 1.2063,                 1.3894,                      0,               0.001684,               0.001684,               0.001684
                     86,                0.82746,                0.90042,                  1.167,                0.00763,                0.70857,                0.60677,                0.66399,                0.44566,                 1.1555,                 1.1937,                 1.3954,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.84364,                0.91574,                 1.1797,                0.00765,                0.70709,                0.60963,                0.66673,                0.45185,                 1.1579,                 1.2044,                 1.3974,                      0,               0.001486,               0.001486,               0.001486
                     88,                0.81516,                0.88983,                 1.1605,                0.00766,                0.71843,                0.60939,                0.67058,                0.45665,                 1.1428,                 1.1901,                 1.3868,                      0,               0.001387,               0.001387,               0.001387
                     89,                0.80374,                 0.8777,                 1.1568,                 0.0077,                0.72079,                0.61827,                0.67749,                0.46188,                 1.1377,                 1.1804,                 1.3796,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.76066,                0.72193,                 1.1253,                0.00643,                0.71931,                0.59806,                0.66064,                0.44789,                 1.1437,                 1.2055,                 1.3864,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.73307,                0.67835,                 1.0981,                0.00631,                0.70579,                0.61753,                0.66516,                0.44905,                 1.1544,                 1.2035,                 1.4005,                      0,                0.00109,                0.00109,                0.00109
                     92,                0.73092,                0.66337,                 1.0988,                0.00625,                0.71612,                0.60437,                0.66518,                0.44864,                 1.1541,                 1.2123,                 1.3997,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.71246,                0.66179,                 1.0844,                0.00633,                0.70759,                0.61331,                0.66342,                0.44987,                 1.1519,                 1.2039,                 1.4015,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.72406,                0.66567,                  1.098,                0.00627,                 0.7193,                0.61737,                 0.6736,                0.45707,                 1.1408,                 1.1943,                 1.3891,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.70153,                0.64698,                  1.085,                0.00627,                0.70509,                0.62343,                0.67156,                0.45419,                 1.1509,                 1.1958,                 1.3986,                      0,               0.000694,               0.000694,               0.000694
                     96,                0.70136,                0.63367,                 1.0774,                0.00619,                 0.7132,                 0.6105,                0.66976,                0.45558,                  1.148,                 1.1998,                 1.3922,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.68962,                0.62298,                 1.0705,                0.00612,                0.69407,                0.62505,                0.67363,                0.45969,                 1.1451,                 1.1955,                  1.395,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.69102,                0.61454,                 1.0677,                0.00616,                0.70738,                0.61622,                0.67372,                0.45879,                 1.1529,                 1.1997,                 1.3982,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.68549,                0.60677,                  1.061,                 0.0061,                0.70725,                0.61864,                0.67355,                0.45807,                 1.1491,                 1.2033,                 1.3984,                      0,               0.000298,               0.000298,               0.000298
