index,image,clean,valid_pixels,hazy_l1,hazy_mse,hazy_psnr,hazy_ssim,dehaze_l1,dehaze_mse,dehaze_psnr,dehaze_ssim,delta_l1,delta_mse,delta_psnr,delta_ssim
0,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000005.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000005.jpg,307200,0.22610297799110413,0.07139567285776138,11.463281091053988,0.6648320953051249,0.1481783390045166,0.034761179238557816,14.589054989635455,0.45879899462064105,-0.07792463898658752,-0.03663449361920357,3.1257738985814676,-0.20603310068448383
1,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000007.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000007.jpg,272640,0.23138242959976196,0.07686450332403183,11.142741747573844,0.5941778818766276,0.1843228042125702,0.052021224051713943,12.838194331349431,0.30411531527837116,-0.04705962538719177,-0.024843279272317886,1.6954525837755874,-0.2900625665982564
2,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000009.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000009.jpg,307200,0.239149272441864,0.07070019096136093,11.505794131712292,0.6570052703221639,0.14235469698905945,0.03304223716259003,14.809305559498391,0.29759637514750165,-0.09679457545280457,-0.037657953798770905,3.3035114277860984,-0.3594088951746623
3,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000016.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000016.jpg,273920,0.19940462708473206,0.058302249759435654,12.343146864201115,0.6434160470962524,0.19388870894908905,0.05658108368515968,12.473287388518466,0.14241637786229452,-0.005515918135643005,-0.0017211660742759705,0.13014052431735124,-0.5009996692339579
4,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000019.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000019.jpg,307200,0.17796355485916138,0.04352068156003952,13.613043119439185,0.8628817001978556,0.13143424689769745,0.025109950453042984,16.00154144236152,0.7128078937530518,-0.04652930796146393,-0.018410731106996536,2.388498322922336,-0.15007380644480384
5,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000020.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000020.jpg,307200,0.29098063707351685,0.10419906675815582,9.821361707063428,0.4980588455994924,0.17692169547080994,0.04919160157442093,13.081090375014464,0.32840390006701153,-0.11405894160270691,-0.055007465183734894,3.2597286679510358,-0.16965494553248084
6,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000021.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000021.jpg,275200,0.2009577751159668,0.05508740246295929,12.58947705437524,0.6922297477722168,0.13970427215099335,0.03129030019044876,15.045902703331917,0.34145623445510864,-0.06125350296497345,-0.02379710227251053,2.4564256489566763,-0.35077351331710815
7,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000024.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000024.jpg,274560,0.16684755682945251,0.049564700573682785,13.048275131029287,0.7374339699745178,0.2171550989151001,0.06517025083303452,11.859506074501098,0.34336817264556885,0.05030754208564758,0.01560555025935173,-1.188769056528189,-0.394065797328949
8,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000030.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000030.jpg,307200,0.13111688196659088,0.031207367777824402,15.057428608692787,0.7937362790107727,0.17146888375282288,0.04305753484368324,13.659508382940516,0.3770918647448222,0.040352001786231995,0.011850167065858841,-1.3979202257522712,-0.4166444142659505
9,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000039.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000039.jpg,307200,0.1485806256532669,0.03300183266401291,14.814619421291397,0.8586934010187784,0.12935177981853485,0.025062154978513718,16.009815887672747,0.6146673957506815,-0.019228845834732056,-0.007939677685499191,1.1951964663813506,-0.24402600526809692
10,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000041.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000041.jpg,272640,0.2699053883552551,0.09086150676012039,10.416200655383417,0.5705090363820394,0.17804671823978424,0.04940059408545494,13.06267828273044,0.4200771351655324,-0.09185867011547089,-0.04146091267466545,2.646477627347023,-0.150431901216507
11,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000046.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000046.jpg,272000,0.2382172793149948,0.06941590458154678,11.58541012532973,0.6483060121536255,0.15283524990081787,0.03625063598155975,14.406843697589427,0.3540775577227275,-0.08538202941417694,-0.03316526859998703,2.8214335722596964,-0.294228454430898
12,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000050.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000050.jpg,307200,0.19540895521640778,0.050058986991643906,13.005179431495007,0.7953658501307169,0.15697914361953735,0.038597941398620605,14.134358575837023,0.5023100773493449,-0.03842981159687042,-0.0114610455930233,1.1291791443420163,-0.29305577278137207
13,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000051.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000051.jpg,307200,0.30444321036338806,0.11669240146875381,9.32957422511868,0.4790402253468831,0.22304140031337738,0.07774252444505692,11.09341361122329,0.3193078835805257,-0.08140181005001068,-0.0389498770236969,1.7638393861046104,-0.15973234176635742
14,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000052.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000052.jpg,272640,0.12790322303771973,0.026356177404522896,15.791175778604984,0.8432400822639465,0.1364041119813919,0.029271641746163368,15.335529187925776,0.5071033835411072,0.00850088894367218,0.0029154643416404724,-0.45564659067920843,-0.33613669872283936
15,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000060.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000060.jpg,273920,0.23744942247867584,0.07760192453861237,11.10127508044192,0.5639484226703644,0.20916946232318878,0.06402332335710526,11.936617860152017,0.2820102373758952,-0.02827996015548706,-0.01357860118150711,0.8353427797100981,-0.2819381852944692
16,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000063.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000063.jpg,307200,0.21533483266830444,0.0567990280687809,12.45659095767444,0.6930774847666422,0.11827807128429413,0.02585187926888466,15.875078809475553,0.32516125837961835,-0.09705676138401031,-0.03094714879989624,3.418487851801114,-0.36791622638702387
17,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000065.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000065.jpg,274560,0.18491098284721375,0.0402364581823349,13.953802550785108,0.849177896976471,0.07093095779418945,0.008495629765093327,20.70804422166622,0.7099956472714742,-0.11398002505302429,-0.03174082841724157,6.754241670881113,-0.1391822497049967
18,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000072.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000072.jpg,272640,0.18386757373809814,0.04925139248371124,13.075814861929107,0.7350729703903198,0.14110815525054932,0.033195436000823975,14.789216227993041,0.4770987431208293,-0.04275941848754883,-0.016055956482887268,1.713401366063934,-0.25797422726949054
19,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000081.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000081.jpg,272640,0.30309250950813293,0.11070970445871353,9.558143085869965,0.4429563134908676,0.2120419591665268,0.0651908591389656,11.85813295430847,0.31860866645971936,-0.09105055034160614,-0.045518845319747925,2.299989868438505,-0.12434764703114826
20,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000093.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000093.jpg,277760,0.1530553102493286,0.038713693618774414,14.121353912817625,0.7782353162765503,0.18462082743644714,0.05283736437559128,12.770588539205859,0.5180258949597677,0.03156551718711853,0.014123670756816864,-1.3507653736117664,-0.2602094213167826
21,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000095.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000095.jpg,264320,0.13586202263832092,0.03167285397648811,14.993128014719247,0.7949236631393433,0.19966912269592285,0.06256330758333206,12.036802991550895,0.4593154191970825,0.06380710005760193,0.03089045360684395,-2.956325023168352,-0.33560824394226074
22,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000099.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000099.jpg,307200,0.22431157529354095,0.07007535547018051,11.544346905231338,0.7073373595873514,0.12396062165498734,0.0238266009837389,16.22937908106498,0.5001594225565592,-0.10035095363855362,-0.04624875448644161,4.685032175833642,-0.20717793703079224
23,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000101.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000101.jpg,272640,0.1068488135933876,0.021561339497566223,16.663242621155874,0.878327469031016,0.19627127051353455,0.05373251065611839,12.697628665107013,0.5777903199195862,0.08942245692014694,0.03217117115855217,-3.965613956048861,-0.3005371491114298
24,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000102.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000102.jpg,307200,0.1768389791250229,0.0417187362909317,13.796688553314905,0.7879474759101868,0.11785939335823059,0.027419371530413628,15.619425037405751,0.6348433494567871,-0.0589795857667923,-0.014299364760518074,1.8227364840908464,-0.15310412645339966
25,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000107.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000107.jpg,307200,0.2232082039117813,0.0633786991238594,11.980566791426813,0.7220300038655599,0.13322454690933228,0.03303633630275726,14.810081215126614,0.40188241998354596,-0.08998365700244904,-0.030342362821102142,2.8295144236998,-0.320147583882014
26,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000109.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000109.jpg,208000,0.28877049684524536,0.10518521815538406,9.780452879827678,0.5616704920927683,0.21996819972991943,0.06465078145265579,11.894262213091064,0.4055750568707784,-0.06880229711532593,-0.04053443670272827,2.1138093332633865,-0.15609543522198993
27,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000110.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000110.jpg,307200,0.3207851052284241,0.12966300547122955,8.871839160630316,0.3729737599690755,0.2237631231546402,0.07303012162446976,11.364979760832918,0.2531847556432088,-0.09702198207378387,-0.056632883846759796,2.4931406002026026,-0.1197890043258667
28,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000113.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000113.jpg,272000,0.15800617635250092,0.03420748561620712,14.658788469823785,0.8364652593930563,0.11716456711292267,0.02058865875005722,16.863719446117894,0.528679887453715,-0.04084160923957825,-0.013618826866149902,2.2049309762941096,-0.3077853719393413
29,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000117.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000117.jpg,272640,0.11867629736661911,0.021185142919421196,16.739686018113694,0.9037063717842102,0.1307729184627533,0.0260014645755291,15.850021889846897,0.6749103665351868,0.012096621096134186,0.0048163216561079025,-0.8896641282667979,-0.22879600524902344
30,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000118.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000118.jpg,307200,0.23435497283935547,0.06898238509893417,11.612617937697522,0.683755894502004,0.14375320076942444,0.030538983643054962,15.151454206377444,0.5668599804242452,-0.09060177206993103,-0.03844340145587921,3.5388362686799226,-0.11689591407775879
31,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000120.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000120.jpg,327680,0.14769037067890167,0.03212190419435501,14.931987175468889,0.755587657292684,0.17571987211704254,0.04493086785078049,13.474551928210616,0.34782107671101886,0.02802950143814087,0.012808963656425476,-1.4574352472582728,-0.4077665805816651
32,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000121.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000121.jpg,307200,0.1869214028120041,0.052714843302965164,12.78067080102238,0.7311599055926005,0.1753031611442566,0.04412725567817688,13.552930809571722,0.5607470671335856,-0.011618241667747498,-0.008587587624788284,0.7722600085493418,-0.1704128384590149
33,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000123.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000123.jpg,307200,0.27445489168167114,0.09866568446159363,10.058338669887629,0.550264835357666,0.17457138001918793,0.053282663226127625,12.734140759641623,0.35792335867881775,-0.09988351166248322,-0.045383021235466,2.6758020897539936,-0.19234147667884827
34,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000125.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000125.jpg,307200,0.1348949670791626,0.02556520514190197,15.923507180307912,0.8580869237581888,0.14583523571491241,0.034002453088760376,14.684897498847654,0.5586026112238566,0.010940268635749817,0.008437247946858406,-1.2386096814602574,-0.2994843125343323
35,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000130.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000130.jpg,307200,0.16948732733726501,0.04302024096250534,13.663271613964099,0.782386581103007,0.17059382796287537,0.03773413226008415,14.23265632660532,0.44980137546857196,0.0011065006256103516,-0.005286108702421188,0.5693847126412201,-0.332585205634435
36,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000131.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000131.jpg,272640,0.22011135518550873,0.05886523053050041,12.30141150839729,0.7493011951446533,0.14158125221729279,0.03982815146446228,13.998098499404998,0.4860531787077586,-0.07853010296821594,-0.01903707906603813,1.6966869910077076,-0.2632480164368947
37,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000132.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000132.jpg,344960,0.1615249663591385,0.034074630588293076,14.675688437643238,0.8020818829536438,0.22627970576286316,0.07528310269117355,11.23302490352744,0.521580328543981,0.06475473940372467,0.04120847210288048,-3.4426635341157983,-0.28050155440966285
38,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000142.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000142.jpg,307200,0.10324272513389587,0.01786426268517971,17.480149038033193,0.9242762724558512,0.1427866816520691,0.030625998973846436,15.139097363660806,0.734338661034902,0.03954395651817322,0.012761736288666725,-2.3410516743723875,-0.18993761142094923
39,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000143.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000143.jpg,272640,0.17614571750164032,0.04836227744817734,13.1549325578713,0.7163130839665731,0.2356569468975067,0.0759093165397644,11.197049187882529,0.5146505236625671,0.059511229395866394,0.027547039091587067,-1.957883369988771,-0.20166256030400598
40,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000146.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000146.jpg,306560,0.1270512342453003,0.02363736741244793,16.264008941999435,0.8575941125551859,0.13431234657764435,0.02884073741734028,15.399936395078287,0.4983884294827779,0.007261112332344055,0.005203370004892349,-0.8640725469211485,-0.359205683072408
41,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000150.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000150.jpg,272640,0.12440807372331619,0.02551410347223282,15.932196875278224,0.79900590578715,0.2013624906539917,0.06108970195055008,12.140319937343714,0.26650990049044293,0.0769544169306755,0.03557559847831726,-3.7918769379345107,-0.5324960052967072
42,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000156.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000156.jpg,307200,0.2231464833021164,0.06639309227466583,11.778771035092912,0.6881968379020691,0.15800291299819946,0.04040713980793953,13.93541889710555,0.41694434483846027,-0.06514357030391693,-0.025985952466726303,2.156647862012637,-0.2712524930636088
43,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000158.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000158.jpg,307200,0.1203889325261116,0.016464000567793846,17.83464627604132,0.9536322752634684,0.09805671870708466,0.015947731211781502,17.97301092687585,0.8526148200035095,-0.022332213819026947,-0.0005162693560123444,0.1383646508345322,-0.10101745525995887
44,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000165.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000165.jpg,316160,0.23932772874832153,0.0744808241724968,11.279555262857482,0.6756543020407358,0.18581323325634003,0.05117755010724068,12.909205078269636,0.5644238988558451,-0.053514495491981506,-0.02330327406525612,1.6296498154121544,-0.11123040318489075
45,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000169.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000169.jpg,272640,0.2144591361284256,0.06102297455072403,12.145066265939711,0.6564322908719381,0.14871087670326233,0.0371285118162632,14.302924578015134,0.3969224989414215,-0.06574825942516327,-0.02389446273446083,2.1578583120754224,-0.2595097919305166
46,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000170.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000170.jpg,307200,0.29943814873695374,0.10710150003433228,9.702044465157533,0.5564594666163126,0.17825128138065338,0.04872400313615799,13.122570375237228,0.4619295001029968,-0.12118686735630035,-0.058377496898174286,3.4205259100796948,-0.0945299665133158
47,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000177.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000177.jpg,307200,0.23586712777614594,0.08151338994503021,10.887710452282079,0.6154431104660034,0.19369298219680786,0.060633864253759384,12.172847528831955,0.3668968081474304,-0.042174145579338074,-0.020879525691270828,1.2851370765498764,-0.248546302318573
48,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000180.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000180.jpg,307200,0.20946826040744781,0.06132837384939194,12.123385506817998,0.702104906241099,0.1536874622106552,0.04269993305206299,13.695728058916604,0.39218104879061383,-0.0557807981967926,-0.01862844079732895,1.5723425520986059,-0.3099238574504852
49,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000184.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000184.jpg,307200,0.15364563465118408,0.03302443027496338,14.811646659336885,0.8601926962534586,0.1649252474308014,0.04343432933092117,13.621668800363139,0.5866694847742716,0.01127961277961731,0.010409899055957794,-1.1899778589737462,-0.273523211479187
50,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000190.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000190.jpg,307200,0.09230334311723709,0.014296996407210827,18.447551919606052,0.90776393810908,0.1753891110420227,0.0428311750292778,13.682400110171251,0.6270781556765238,0.08308576792478561,0.028534178622066975,-4.765151809434801,-0.28068578243255615
51,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000203.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000203.jpg,272640,0.26905301213264465,0.09010843932628632,10.452345322040964,0.5301475127538046,0.15577934682369232,0.039763178676366806,14.005189053002171,0.2925978700319926,-0.11327366530895233,-0.05034526064991951,3.5528437309612073,-0.23754964272181195
52,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000208.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000208.jpg,307200,0.18264737725257874,0.05218927189707756,12.824187620310548,0.76820836464564,0.16062183678150177,0.03754834458231926,14.254092052540049,0.5630839765071869,-0.022025540471076965,-0.0146409273147583,1.4299044322295007,-0.20512438813845313
53,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000210.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000210.jpg,306560,0.09251196682453156,0.01760549284517765,17.543518128576334,0.8805149594942728,0.1805693358182907,0.04336419329047203,13.628687284332429,0.5023336311181387,0.08805736899375916,0.02575870044529438,-3.9148308442439053,-0.37818132837613416
54,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000211.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000211.jpg,307200,0.16199864447116852,0.038619596511125565,14.131922679441713,0.8059488534927368,0.15863944590091705,0.03951253369450569,14.032651208054698,0.504772812128067,-0.003359198570251465,0.000892937183380127,-0.09927147138701464,-0.3011760413646698
55,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000214.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000214.jpg,307200,0.17015495896339417,0.040347158908843994,13.94187041205921,0.7886830369631449,0.15266641974449158,0.037801411002874374,14.224919890695098,0.4741710424423218,-0.017488539218902588,-0.0025457479059696198,0.28304947863588836,-0.3145119945208231
56,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000215.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000215.jpg,383360,0.2111627608537674,0.05513036623597145,12.586091224539222,0.7425978581110636,0.10451101511716843,0.017591815441846848,17.546893398664537,0.6186183492342631,-0.10665174573659897,-0.0375385507941246,4.960802174125314,-0.12397950887680054
57,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000218.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000218.jpg,272640,0.27068057656288147,0.08990579843521118,10.462122977305297,0.6168510814507803,0.15929262340068817,0.03947652131319046,14.036611245193392,0.526350071032842,-0.1113879531621933,-0.05042927712202072,3.5744882678880945,-0.09050101041793823
58,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000221.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000221.jpg,272000,0.19202028214931488,0.05599252134561539,12.518699757657185,0.6944659352302551,0.14777079224586487,0.034824781119823456,14.581116045163922,0.4147786498069763,-0.04424948990345001,-0.02116774022579193,2.0624162875067373,-0.2796872854232788
59,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000224.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000224.jpg,307200,0.18127453327178955,0.043121207505464554,13.65309086281021,0.8049283822377523,0.11163558810949326,0.0230565182864666,16.37206273933686,0.5630395611127218,-0.0696389451622963,-0.020064689218997955,2.718971876526652,-0.24188882112503052
60,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000229.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000229.jpg,307200,0.22819988429546356,0.07566839456558228,11.210854802349584,0.6401556332906088,0.2218991219997406,0.07480324804782867,11.26079544132553,0.38220296303431195,-0.006300762295722961,-0.0008651465177536011,0.04994063897594714,-0.2579526702562968
61,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000232.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000232.jpg,307200,0.1095811203122139,0.022587517276406288,16.46131502254142,0.8363904555638632,0.16464795172214508,0.036880962550640106,14.331977528847737,0.5490299065907797,0.05506683140993118,0.014293445274233818,-2.129337493693683,-0.2873605489730835
62,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000233.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000233.jpg,307200,0.16678376495838165,0.04005318507552147,13.973629426078904,0.7733670274416605,0.16280722618103027,0.04149403050541878,13.82014378107965,0.4075325032075246,-0.003976538777351379,0.0014408454298973083,-0.15348564499925388,-0.3658345242341359
63,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000236.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000236.jpg,312320,0.13927653431892395,0.03180772066116333,14.974674512870578,0.8279050787289938,0.17555156350135803,0.04968096315860748,13.038099931371587,0.5324433843294779,0.03627502918243408,0.017873242497444153,-1.9365745814989914,-0.29546169439951586
64,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000241.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000241.jpg,307200,0.12255150824785233,0.021538397297263145,16.667866163050267,0.8844728271166483,0.15646064281463623,0.03343401104211807,14.75811518442937,0.5804187059402466,0.033909134566783905,0.011895613744854927,-1.909750978620897,-0.30405412117640174
65,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000244.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000244.jpg,272640,0.1412932276725769,0.030069440603256226,15.218746512203602,0.8877403736114502,0.13016560673713684,0.026397941634058952,15.784299356991525,0.7261935671170553,-0.011127620935440063,-0.0036714989691972733,0.5655528447879234,-0.1615468064943949
66,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000245.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000245.jpg,307200,0.15521374344825745,0.0400812104344368,13.970591714457308,0.7841652035713196,0.17567773163318634,0.04757370427250862,13.226330314164073,0.661272406578064,0.020463988184928894,0.007492493838071823,-0.7442614002932348,-0.12289279699325562
67,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000246.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000246.jpg,307200,0.274125874042511,0.0857679545879364,10.666749469442056,0.6838672359784445,0.1497059166431427,0.03300006315112114,14.8148522902644,0.6069721182187399,-0.12441995739936829,-0.05276789143681526,4.148102820822343,-0.07689511775970459
