                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,      train/dehaze_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,        val/dehaze_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.98205,                 1.1582,                 1.2585,                0.00442,                0.66845,                0.56963,                0.62727,                0.41208,                 1.1898,                  1.308,                   1.42,                      0,               0.004654,               0.004654,               0.004654
                     56,                 0.9612,                 1.1477,                 1.2568,                0.00443,                0.68079,                0.57968,                0.63509,                 0.4234,                 1.1929,                  1.302,                 1.4247,                      0,               0.004555,               0.004555,               0.004555
                     57,                0.96139,                 1.1268,                  1.249,                0.00443,                0.66555,                0.57579,                0.62958,                0.41626,                 1.1856,                 1.3002,                 1.4079,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.95662,                 1.1295,                 1.2483,                0.00442,                0.70492,                0.56787,                0.63513,                0.42302,                 1.1868,                 1.2827,                 1.4053,                      0,               0.004357,               0.004357,               0.004357
                     59,                 0.9462,                 1.1086,                 1.2391,                0.00445,                0.67841,                0.59938,                0.64644,                0.42513,                 1.1764,                 1.2674,                 1.4047,                      0,               0.004258,               0.004258,               0.004258
                     60,                0.94475,                  1.098,                 1.2404,                0.00446,                0.67179,                0.60479,                0.64213,                0.42512,                 1.1827,                  1.278,                 1.4066,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.94093,                 1.0981,                 1.2412,                0.00446,                0.68773,                0.58752,                0.64261,                0.42857,                 1.1784,                 1.2636,                 1.3985,                      0,                0.00406,                0.00406,                0.00406
                     62,                0.93771,                 1.0934,                 1.2394,                0.00443,                 0.6935,                0.57626,                0.63852,                0.42659,                 1.1722,                 1.2556,                 1.4047,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.92581,                 1.0995,                 1.2317,                0.00437,                0.69321,                0.57772,                0.64172,                0.42191,                 1.1901,                 1.2526,                 1.4181,                      0,               0.003862,               0.003862,               0.003862
                     64,                0.92781,                 1.0735,                  1.231,                0.00439,                0.70684,                0.58313,                0.64246,                0.42763,                  1.184,                 1.2624,                 1.4099,                      0,               0.003763,               0.003763,               0.003763
                     65,                0.92393,                 1.0763,                 1.2246,                0.00442,                0.69501,                0.58602,                0.64699,                0.42848,                 1.1739,                 1.2472,                 1.4016,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.93421,                 1.0659,                  1.233,                 0.0044,                0.70506,                0.58909,                0.64573,                0.42718,                 1.1762,                 1.2463,                 1.4002,                      0,               0.003565,               0.003565,               0.003565
                     67,                0.91589,                 1.0439,                 1.2185,                0.00436,                0.70899,                0.58128,                0.64321,                0.43077,                 1.1788,                 1.2502,                 1.4017,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.90204,                 1.0386,                 1.2122,                0.00437,                0.67907,                0.60296,                0.64715,                0.43027,                 1.1718,                 1.2408,                 1.4013,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.90417,                 1.0345,                 1.2177,                0.00438,                0.72264,                0.57054,                0.64555,                0.43324,                 1.1662,                 1.2415,                  1.395,                      0,               0.003268,               0.003268,               0.003268
                     70,                 0.8957,                 1.0189,                 1.2059,                 0.0044,                0.68559,                 0.6038,                 0.6507,                0.43541,                 1.1714,                 1.2495,                  1.404,                      0,               0.003169,               0.003169,               0.003169
                     71,                0.89094,                0.99925,                 1.2039,                0.00435,                 0.6979,                0.58887,                0.65175,                0.43759,                 1.1676,                  1.234,                 1.3945,                      0,                0.00307,                0.00307,                0.00307
                     72,                0.89499,                 1.0066,                 1.2088,                0.00438,                0.69323,                0.59366,                0.64975,                 0.4357,                 1.1678,                 1.2321,                 1.3996,                      0,               0.002971,               0.002971,               0.002971
                     73,                 0.8891,                0.98901,                 1.2033,                0.00437,                0.68961,                0.60414,                0.65321,                0.43851,                 1.1574,                 1.2256,                 1.3921,                      0,               0.002872,               0.002872,               0.002872
                     74,                0.89051,                0.98911,                 1.2028,                0.00437,                0.69314,                0.60773,                0.65737,                0.44347,                 1.1676,                 1.2133,                 1.3946,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.88176,                0.98853,                 1.1935,                0.00432,                0.71692,                0.59138,                 0.6539,                0.44321,                 1.1536,                 1.2144,                 1.3843,                      0,               0.002674,               0.002674,               0.002674
                     76,                0.87293,                0.97239,                 1.1922,                0.00436,                0.67667,                0.62033,                0.65337,                0.44063,                 1.1631,                 1.2374,                 1.3985,                      0,               0.002575,               0.002575,               0.002575
                     77,                0.86504,                0.96656,                 1.1943,                0.00437,                  0.718,                0.58009,                0.65604,                 0.4411,                 1.1606,                 1.2202,                 1.3908,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.86647,                0.97386,                 1.1931,                0.00434,                0.67585,                0.61538,                0.65571,                0.43955,                 1.1611,                 1.2125,                 1.3933,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.86649,                0.95603,                  1.189,                0.00428,                0.68708,                0.61118,                0.66111,                0.44707,                 1.1582,                 1.2019,                  1.391,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.86374,                0.95366,                 1.1828,                0.00431,                0.69924,                0.61574,                0.66405,                0.44586,                 1.1599,                 1.2079,                 1.3926,                      0,               0.002179,               0.002179,               0.002179
                     81,                 0.8541,                0.92965,                 1.1798,                 0.0043,                0.71062,                0.60974,                0.66647,                0.45133,                 1.1522,                 1.2006,                 1.3908,                      0,                0.00208,                0.00208,                0.00208
                     82,                0.84507,                0.93238,                 1.1837,                 0.0043,                0.70174,                0.61265,                0.66338,                0.44724,                 1.1525,                  1.199,                 1.3928,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.83444,                0.90576,                 1.1661,                0.00435,                 0.7253,                0.60234,                0.66157,                0.44591,                 1.1574,                 1.2077,                 1.3949,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.83434,                0.91071,                  1.165,                0.00434,                0.70444,                0.61081,                0.66226,                0.44775,                 1.1552,                 1.2123,                 1.3931,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.83591,                  0.903,                 1.1706,                0.00432,                0.72067,                0.60073,                 0.6624,                 0.4469,                 1.1572,                 1.2136,                 1.3951,                      0,               0.001684,               0.001684,               0.001684
                     86,                 0.8312,                0.89395,                 1.1684,                 0.0043,                0.68301,                0.63004,                0.66603,                0.45043,                 1.1496,                 1.1975,                 1.3856,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.84264,                0.91512,                 1.1756,                0.00434,                0.71844,                0.60795,                0.66549,                0.45226,                 1.1435,                 1.1984,                 1.3836,                      0,               0.001486,               0.001486,               0.001486
                     88,                0.81487,                0.88902,                 1.1583,                0.00432,                0.69921,                0.61832,                0.66219,                0.44936,                 1.1519,                 1.2069,                 1.3864,                      0,               0.001387,               0.001387,               0.001387
                     89,                 0.8074,                0.88453,                 1.1565,                0.00432,                0.70297,                0.62042,                 0.6709,                0.45803,                 1.1373,                 1.1852,                  1.377,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.75355,                0.71991,                 1.1203,                0.00368,                0.70584,                0.60177,                0.66058,                0.44735,                 1.1423,                 1.2014,                 1.3911,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.73537,                0.67775,                 1.0962,                0.00365,                0.70146,                0.61423,                0.66246,                0.44698,                 1.1494,                 1.1994,                 1.3964,                      0,                0.00109,                0.00109,                0.00109
                     92,                0.72231,                0.66741,                 1.0917,                0.00362,                0.69325,                0.61726,                0.65991,                0.44602,                 1.1526,                 1.2109,                 1.3988,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.71892,                 0.6617,                 1.0842,                0.00358,                0.71789,                0.59942,                0.66236,                0.44895,                 1.1493,                 1.2012,                 1.3971,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.71977,                0.65941,                 1.0907,                0.00363,                0.70382,                 0.6156,                0.66202,                0.44971,                 1.1489,                 1.1927,                 1.3968,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.70445,                0.63987,                 1.0839,                0.00363,                0.70831,                0.61036,                0.66395,                 0.4499,                 1.1447,                 1.1885,                 1.3938,                      0,               0.000694,               0.000694,               0.000694
                     96,                 0.7058,                0.63109,                  1.076,                0.00357,                0.72057,                0.60157,                0.66377,                0.45118,                 1.1465,                 1.1882,                 1.3912,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.69318,                0.62346,                  1.069,                0.00358,                0.71717,                0.60702,                0.66667,                0.45334,                 1.1469,                 1.1855,                 1.3954,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.69276,                0.62027,                 1.0665,                0.00354,                0.72509,                 0.6128,                0.66838,                0.45466,                 1.1407,                 1.1851,                 1.3899,                      0,               0.000397,               0.000397,               0.000397
                     99,                 0.6817,                0.60645,                 1.0593,                0.00357,                0.71005,                0.61832,                0.66817,                0.45466,                 1.1424,                 1.1921,                 1.3927,                      0,               0.000298,               0.000298,               0.000298
