weights,data,split,imgsz,num_images,include_padding,valid_pixels_mean,valid_pixels_std,hazy_l1_mean,hazy_l1_std,hazy_mse_mean,hazy_mse_std,hazy_psnr_mean,hazy_psnr_std,hazy_ssim_mean,hazy_ssim_std,dehaze_l1_mean,dehaze_l1_std,dehaze_mse_mean,dehaze_mse_std,dehaze_psnr_mean,dehaze_psnr_std,dehaze_ssim_mean,dehaze_ssim_std,delta_l1_mean,delta_l1_std,delta_mse_mean,delta_mse_std,delta_psnr_mean,delta_psnr_std,delta_ssim_mean,delta_ssim_std
runs\detect\dehaze_v2_fuse0.05_100e\weights\best.pt,datasets\VOC_hazy\VOC_hazy.yaml,val,640,2510,False,296445.45019920316,27347.560362587526,0.1977846508682427,0.05474402808272513,0.05668469297076275,0.02596647812928011,12.96630457909165,2.2164360789512694,0.7232989306290786,0.11742159290398163,0.16218383821298876,0.03435410512975339,0.04008006274651929,0.014867186263180702,14.260351808555244,1.6160941486578426,0.4440101089339411,0.12883412051503684,-0.03560081265525395,0.05252411527545242,-0.01660463022424346,0.023233835501010082,1.294047229463592,2.255420600287211,-0.2792888216951375,0.11137754105564347
