index,image,clean,valid_pixels,hazy_l1,hazy_mse,hazy_psnr,hazy_ssim,dehaze_l1,dehaze_mse,dehaze_psnr,dehaze_ssim,delta_l1,delta_mse,delta_psnr,delta_ssim
0,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000005.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000005.jpg,307200,0.22610297799110413,0.07139567285776138,11.463281091053988,0.6648320953051249,0.14817960560321808,0.0347624234855175,14.588899540387256,0.4587924083073934,-0.07792337238788605,-0.03663324937224388,3.1256184493332686,-0.2060396869977315
1,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\images\val\000007.jpg,C:\Python\project\ultralytics-yolov8-official\datasets\VOC_hazy\clean\val\000007.jpg,272640,0.23138242959976196,0.07686450332403183,11.142741747573844,0.5941778818766276,0.18432073295116425,0.052020780742168427,12.838231340803405,0.3041192293167114,-0.04706169664859772,-0.024843722581863403,1.6954895932295617,-0.29005865255991614
